date,code,open,high,low,close,volume,amount,adjustflag,股票代码,股票名称
2024-11-15,sz.002338,46.4261692300,47.0353317000,43.3903431500,43.4103156900,16938798,761022171.5400,2,002338,奥普光电
2024-11-18,sz.002338,42.9709198100,43.8397253000,40.1448054000,40.5342699300,13213700,547604604.0000,2,002338,奥普光电
2024-11-19,sz.002338,40.9636795400,42.5415102000,40.6441189000,42.4216749600,12716800,530141316.0000,2,002338,奥普光电
2024-11-20,sz.002338,42.0222241600,43.2804941800,41.7625811400,42.8810433800,11375607,486959207.3600,2,002338,奥普光电
2024-11-21,sz.002338,42.8311120300,45.9368420000,42.4416475000,44.6985445200,14675328,650613881.2400,2,002338,奥普光电
2024-11-22,sz.002338,44.2591486400,44.4389015000,41.6627184400,41.7026635200,12046113,519800861.1500,2,002338,奥普光电
2024-11-25,sz.002338,41.7026635200,42.2419221000,39.9350937300,41.2033500200,9759249,399596884.1500,2,002338,奥普光电
2024-11-26,sz.002338,41.3531440700,41.7226360600,40.3245582600,40.5842012800,6206700,254665567.0000,2,002338,奥普光电
2024-11-27,sz.002338,40.1248328600,41.5628557400,38.9764118100,41.5528694700,8739608,352024988.9200,2,002338,奥普光电
2024-11-28,sz.002338,41.6227733600,42.0222241600,40.6541051700,40.7539678700,7791100,321945353.8000,2,002338,奥普光电
2024-11-29,sz.002338,40.4443935000,42.2219495600,40.1248328600,41.4929518500,8863483,366285534.8800,2,002338,奥普光电
2024-12-02,sz.002338,41.5628557400,43.1906177500,41.0235971600,43.1307001300,10910236,462008929.5100,2,002338,奥普光电
2024-12-03,sz.002338,43.9495742700,47.1152218600,43.1706452100,45.2577756400,18864346,844964590.0400,2,002338,奥普光电
2024-12-04,sz.002338,45.4974461200,46.9354690000,43.9995056200,44.3490250700,12516800,569426699.0000,2,002338,奥普光电
2024-12-05,sz.002338,44.0993683200,44.4389015000,43.3404118000,43.9895193500,8371550,367157799.6200,2,002338,奥普光电
2024-12-06,sz.002338,44.1992310200,44.2291898300,42.7412356000,43.6200273600,6989990,304125898.9000,2,002338,奥普光电
2024-12-09,sz.002338,43.3204392600,43.7398626000,42.2718809100,42.6413729000,5628400,241821814.0000,2,002338,奥普光电
2024-12-10,sz.002338,44.3290525300,44.3290525300,42.7711944100,42.7811806800,7568673,329550112.8200,2,002338,奥普光电
2024-12-11,sz.002338,42.4416475000,43.2904804500,42.0421967000,43.2705079100,6892962,295030536.9800,2,002338,奥普光电
2024-12-12,sz.002338,43.3404118000,43.5201646600,42.6513591700,42.8810433800,5197000,223592286.0000,2,002338,奥普光电
2024-12-13,sz.002338,42.8211257600,42.8211257600,40.9437070000,41.0635422400,7653800,319371976.0000,2,002338,奥普光电
2024-12-16,sz.002338,41.0735285100,41.2832401800,39.9550662700,40.3345445300,5289490,214991027.3000,2,002338,奥普光电
2024-12-17,sz.002338,39.9450800000,40.5043111200,38.8166314900,38.8565765700,6324689,250051329.9000,2,002338,奥普光电
2024-12-18,sz.002338,38.6268923600,39.8052722200,38.3772356100,39.3459038000,5173700,203293651.0000,2,002338,奥普光电
2024-12-19,sz.002338,38.8266177600,40.2846131800,38.2773729100,40.0449427000,5701100,225659238.0000,2,002338,奥普光电
2024-12-20,sz.002338,39.8452173000,41.7426086000,39.7653271400,41.0835147800,6793300,278775000.0000,2,002338,奥普光电
2024-12-23,sz.002338,40.5941875500,40.9836520800,39.2759999100,39.5256566600,5506636,221024254.2400,2,002338,奥普光电
2024-12-24,sz.002338,39.9251074600,39.9450800000,38.7067825200,39.7553408700,4193938,165247837.3000,2,002338,奥普光电
2024-12-25,sz.002338,39.7054095200,40.2646406400,39.0463157000,39.1361921300,4297403,170080958.1400,2,002338,奥普光电
2024-12-26,sz.002338,39.1461784000,39.7952859500,39.0263431600,39.3159449900,4059661,160372305.1600,2,002338,奥普光电
2024-12-27,sz.002338,39.4557527700,40.5342699300,39.3459038000,39.7453546000,6213321,248913534.2200,2,002338,奥普光电
2024-12-30,sz.002338,39.8552035700,39.8552035700,38.7267550600,39.2859861800,3840800,151432620.0000,2,002338,奥普光电
2024-12-31,sz.002338,39.2759999100,39.4158076900,37.5983065500,37.6682104400,5302021,203341078.9700,2,002338,奥普光电
2025-01-02,sz.002338,37.6282653600,38.1175925900,36.0803935100,36.4598717700,5610400,208517191.0000,2,002338,奥普光电
2025-01-03,sz.002338,36.4598717700,36.8493363000,34.8021509500,34.8321097600,5096100,182111472.0000,2,002338,奥普光电
2025-01-06,sz.002338,35.2515331000,37.2487871000,35.0617939700,35.4412722300,6321500,227358367.0000,2,002338,奥普光电
2025-01-07,sz.002338,35.3513958000,36.0604209700,35.1716429400,36.0204758900,4601840,164344756.0000,2,002338,奥普光电
2025-01-08,sz.002338,36.0504347000,36.8493363000,34.8321097600,36.5098031200,6565700,237353395.0000,2,002338,奥普光电
2025-01-09,sz.002338,35.9705445400,36.7494736000,35.9705445400,36.3000914500,4373800,159410168.0000,2,002338,奥普光电
2025-01-10,sz.002338,36.2202012900,37.5983065500,35.8307367600,35.8307367600,6318700,233329229.4400,2,002338,奥普光电
2025-01-13,sz.002338,35.1516704000,39.3459038000,34.9719175400,38.2174552900,11423549,428078549.0000,2,002338,奥普光电
2025-01-14,sz.002338,37.8579495700,39.5656017400,37.7880456800,39.5456292000,9608040,372701771.1000,2,002338,奥普光电
2025-01-15,sz.002338,39.4457665000,39.4457665000,38.8266177600,38.8765491100,4787349,187191235.5900,2,002338,奥普光电
2025-01-16,sz.002338,39.2560273700,40.3545170700,38.5769610100,38.8965216500,6054500,239248207.0000,2,002338,奥普光电
2025-01-17,sz.002338,38.6967962500,39.8951486500,38.4471395000,39.2859861800,5696400,224080882.0000,2,002338,奥普光电
2025-01-20,sz.002338,39.3159449900,39.5755880100,38.6069198200,38.7866726800,5182800,201851245.0000,2,002338,奥普光电
2025-01-21,sz.002338,38.9464530000,39.1661509400,38.3273042600,39.1162195900,3994517,155069094.6000,2,002338,奥普光电
2025-01-22,sz.002338,39.0962470500,39.2260685600,38.2074690200,38.4471395000,3605556,139256513.6100,2,002338,奥普光电
2025-01-23,sz.002338,38.8765491100,39.4757253100,38.3073317200,38.3173179900,5136817,200667736.4000,2,002338,奥普光电
2025-01-24,sz.002338,38.3472768000,38.6268923600,37.9478260000,38.4471395000,4588100,176174878.1000,2,002338,奥普光电
2025-01-27,sz.002338,38.4970708500,38.7367413300,37.2388008300,37.2388008300,3414000,129351097.0000,2,002338,奥普光电
2025-02-05,sz.002338,37.7481006000,38.5070571200,37.6482379000,38.1974827500,4261900,163188876.0000,2,002338,奥普光电
2025-02-06,sz.002338,38.0177298900,40.4344072300,37.8879083800,40.0549289700,7386408,293001123.8800,2,002338,奥普光电
2025-02-07,sz.002338,39.7453546000,40.9936383500,39.5556154700,40.1448054000,9028806,364435592.6800,2,002338,奥普光电
2025-02-10,sz.002338,40.1847504800,41.3331715300,39.8651898400,41.2432951000,8267030,337092629.9500,2,002338,奥普光电
2025-02-11,sz.002338,41.1434324000,41.4230479600,40.1747642100,40.6740777100,6076254,248506096.8700,2,002338,奥普光电
2025-02-12,sz.002338,40.4344072300,41.0935010500,40.2646406400,41.0136108900,5186100,211370311.0000,2,002338,奥普光电
2025-02-13,sz.002338,41.0335834300,41.0335834300,39.6554781700,39.6954232500,5214506,209338587.0400,2,002338,奥普光电
2025-02-14,sz.002338,39.5955605500,39.8552035700,39.0463157000,39.3059587200,4840979,190427211.6500,2,002338,奥普光电
2025-02-17,sz.002338,39.3459038000,40.3345445300,39.2460411000,39.6654644400,4834432,192214157.9600,2,002338,奥普光电
2025-02-18,sz.002338,39.7453546000,41.5628557400,39.4457665000,40.2446681000,11556417,468958046.9300,2,002338,奥普光电
2025-02-19,sz.002338,40.4443935000,41.3831028800,40.0449427000,41.2432951000,9309166,381477123.7800,2,002338,奥普光电
2025-02-20,sz.002338,41.6627184400,42.1620319400,40.8438443000,41.7326223300,9641900,401838214.0000,2,002338,奥普光电
2025-02-21,sz.002338,41.1434324000,42.9110021900,41.1434324000,42.2519083700,10516079,443466680.6800,2,002338,奥普光电
2025-02-24,sz.002338,42.4915788500,43.6200273600,41.9822790800,42.6913042500,11927200,511776595.8800,2,002338,奥普光电
2025-02-25,sz.002338,41.9423340000,44.3889701500,41.3631303400,43.3404118000,13620992,585657483.4500,2,002338,奥普光电
2025-02-26,sz.002338,43.0208511600,43.3004667200,42.2319358300,42.8910296500,8584400,367722504.7600,2,002338,奥普光电
2025-02-27,sz.002338,42.8410983000,42.8410983000,40.9536932700,41.7126497900,7577706,316860018.3800,2,002338,奥普光电
2025-02-28,sz.002338,41.5229106600,41.8025262200,38.5470022000,38.9464530000,8916496,356439006.4100,2,002338,奥普光电
2025-03-03,sz.002338,38.7467276000,40.1348191300,38.2374278300,39.3059587200,6647373,261353430.6100,2,002338,奥普光电
2025-03-04,sz.002338,38.9264804600,40.7539678700,38.6868099800,40.4443935000,7224290,288467526.2400,2,002338,奥普光电
2025-03-05,sz.002338,39.9650525400,41.4030754200,39.7153957900,40.2346818300,5652800,228187969.4000,2,002338,奥普光电
2025-03-06,sz.002338,40.8837893800,41.1034873200,40.2945994500,40.3944621500,7173340,292359648.8000,2,002338,奥普光电
2025-03-07,sz.002338,39.9450800000,40.0948740500,39.2560273700,39.4657390400,6216751,246696451.1900,2,002338,奥普光电
2025-03-10,sz.002338,40.1747642100,42.3417848000,40.1747642100,41.4530067700,12447855,514597568.2000,2,002338,奥普光电
2025-03-11,sz.002338,40.4743523100,41.3032127200,40.2846131800,41.1134735900,7843960,320499954.8000,2,002338,奥普光电
2025-03-12,sz.002338,41.3831028800,41.8724301100,41.1634049400,41.4330342300,8321580,346672987.8000,2,002338,奥普光电
2025-03-13,sz.002338,41.4230479600,41.4330342300,39.5855742800,40.0848877800,6774461,273501541.7000,2,002338,奥普光电
2025-03-14,sz.002338,39.9350937300,40.4244209600,39.5456292000,40.2646406400,4421930,177578004.6000,2,002338,奥普光电
2025-03-17,sz.002338,40.3145719900,40.4244209600,39.9051349200,40.1348191300,3276601,131993163.4800,2,002338,奥普光电
2025-03-18,sz.002338,40.2047230200,40.4044484200,39.7453546000,39.9151211900,3999827,160153465.1000,2,002338,奥普光电
2025-03-19,sz.002338,39.6654644400,39.7753134100,38.9963843500,39.1361921300,4239900,166858469.0000,2,002338,奥普光电
2025-03-20,sz.002338,39.1461784000,39.7253820600,38.8865353800,39.2959724500,3771149,148580721.6400,2,002338,奥普光电
2025-03-21,sz.002338,39.5256566600,40.1248328600,38.2973454500,38.3173179900,5428559,212540402.0900,2,002338,奥普光电
2025-03-24,sz.002338,38.3173179900,38.5170433900,37.1489244000,38.2474141000,4885408,185670942.4800,2,002338,奥普光电
2025-03-25,sz.002338,37.9478260000,42.0721555100,37.8679358400,40.5642287400,16149029,656120780.0300,2,002338,奥普光电
2025-03-26,sz.002338,40.3944621500,41.8324850300,39.7153957900,40.9536932700,13509958,552360521.2700,2,002338,奥普光电
2025-03-27,sz.002338,42.6014278200,45.0480639700,40.6441189000,44.1592859400,37102264,1619756537.4500,2,002338,奥普光电
2025-03-28,sz.002338,45.1379404000,48.5732172800,44.9581875400,44.9781600800,42889338,2007557421.7700,2,002338,奥普光电
2025-03-31,sz.002338,44.9581875400,48.3235605300,43.7498488700,45.3776108800,34257558,1585112661.1600,2,002338,奥普光电
2025-04-01,sz.002338,43.9395880000,47.4347825000,43.9196154600,44.9382150000,25915845,1173307388.1500,2,002338,奥普光电
2025-04-02,sz.002338,44.9482012700,45.3776108800,42.2419221000,42.4616200400,21154547,911827593.1100,2,002338,奥普光电
2025-04-03,sz.002338,41.4430205000,42.1820044800,39.5955605500,40.1547916700,15965500,652545055.4000,2,002338,奥普光电
2025-04-07,sz.002338,37.4485125000,41.7426086000,36.4798443100,37.3985811500,21583141,836149959.3600,2,002338,奥普光电
2025-04-08,sz.002338,38.3472768000,38.8965216500,35.8007779500,36.9292264600,17203774,641927900.2000,2,002338,奥普光电
2025-04-09,sz.002338,35.9805308100,40.1148465900,33.9133729200,39.0662882400,21379354,811675590.5000,2,002338,奥普光电
2025-04-10,sz.002338,39.3159449900,40.5342699300,39.0563019700,39.3958351500,16428300,655441950.2200,2,002338,奥普光电
2025-04-11,sz.002338,38.9464530000,40.9137481900,38.6069198200,40.0848877800,14870444,597575804.8000,2,002338,奥普光电
2025-04-14,sz.002338,40.9437070000,41.0335834300,40.1947367500,40.3445308000,11114700,451584346.0000,2,002338,奥普光电
2025-04-15,sz.002338,39.9450800000,40.5442562000,39.2260685600,39.6554781700,7245000,287557327.0000,2,002338,奥普光电
2025-04-16,sz.002338,39.5356429300,40.5941875500,38.6868099800,39.1262058600,8540026,339389955.3000,2,002338,奥普光电
2025-04-17,sz.002338,38.6967962500,40.2446681000,38.6967962500,39.1561646700,7867226,312151888.8200,2,002338,奥普光电
2025-04-18,sz.002338,38.8465903000,39.4058214200,38.0277161600,38.7467276000,6150700,237467923.0000,2,002338,奥普光电
2025-04-21,sz.002338,39.0363294300,39.1961097500,38.6967962500,39.1861234800,4263500,166716896.0000,2,002338,奥普光电
2025-04-22,sz.002338,38.9564392700,39.7453546000,38.3672493400,39.0563019700,8868500,346926011.0000,2,002338,奥普光电
2025-04-23,sz.002338,39.1361921300,39.2759999100,38.6268923600,38.7467276000,6754500,262823030.0000,2,002338,奥普光电
2025-04-24,sz.002338,38.8266177600,38.9464530000,37.7580868700,37.8679358400,6223400,237692674.0000,2,002338,奥普光电
2025-04-25,sz.002338,37.8679358400,38.7467276000,37.6682104400,38.1874964800,4661700,178191203.0000,2,002338,奥普光电
2025-04-28,sz.002338,38.0476887000,38.2274415600,37.5084301200,37.5483752000,4145400,156883826.0000,2,002338,奥普光电
2025-04-29,sz.002338,37.3486498000,37.5184163900,36.8193774900,37.1688969400,4327200,161248426.0000,2,002338,奥普光电
2025-04-30,sz.002338,37.3286772600,38.0177298900,37.2487871000,37.7980319500,4444500,168093730.0000,2,002338,奥普光电
2025-05-06,sz.002338,38.0476887000,38.7467276000,38.0476887000,38.7467276000,5663835,218573372.8900,2,002338,奥普光电
2025-05-07,sz.002338,42.6214003600,42.6214003600,42.6214003600,42.6214003600,5641100,240762148.0000,2,002338,奥普光电
2025-05-08,sz.002338,46.8855376500,46.8855376500,46.8855376500,46.8855376500,3080800,144643560.0000,2,002338,奥普光电
2025-05-09,sz.002338,49.4320365000,51.5790845500,48.4533820400,51.5790845500,63425710,3214484213.4200,2,002338,奥普光电
2025-05-12,sz.002338,49.9313500000,50.9299770000,48.7329976000,50.4306635000,43980057,2192365208.4400,2,002338,奥普光电
2025-05-13,sz.002338,49.9313500000,50.0312127000,45.3875971500,45.3875971500,42853349,2010147444.9800,2,002338,奥普光电
2025-05-14,sz.002338,46.7557161400,47.2350571000,44.9981326200,45.8469655700,30913826,1430970965.8000,2,002338,奥普光电
2025-05-15,sz.002338,45.4774735800,46.9354690000,45.1878717500,45.6372539000,20582000,948672178.2800,2,002338,奥普光电
2025-05-16,sz.002338,44.9881463500,45.9268557300,44.9482012700,45.3176932600,14088724,641222418.8800,2,002338,奥普光电
2025-05-19,sz.002338,45.0780227800,45.4175559600,43.5401372000,44.3590113400,12413600,549259050.0000,2,002338,奥普光电
2025-05-20,sz.002338,44.2192035600,44.8183797600,43.9096291900,44.1592859400,9424000,417765119.0000,2,002338,奥普光电
2025-05-21,sz.002338,43.9395880000,44.3789838800,43.0707825100,44.0494369700,11931100,522118705.9800,2,002338,奥普光电
2025-05-22,sz.002338,43.7698214100,44.0893820500,42.5914415500,42.7512218700,11582200,502245360.0000,2,002338,奥普光电
2025-05-23,sz.002338,42.7512218700,43.3404118000,42.3118259900,42.3817298800,8499200,364056059.2200,2,002338,奥普光电
2025-05-26,sz.002338,43.9795330800,44.3689976100,43.0008786200,43.5401372000,17391430,760061462.7200,2,002338,奥普光电
2025-05-27,sz.002338,43.1207138600,45.3176932600,42.9609335400,43.6899312500,17703522,785401599.8300,2,002338,奥普光电
2025-05-28,sz.002338,43.3903431500,43.3903431500,42.1420594000,42.2419221000,10666201,454453375.4200,2,002338,奥普光电
2025-05-29,sz.002338,41.9623065400,43.9395880000,41.9623065400,43.3803568800,9769897,420991953.3800,2,002338,奥普光电
2025-05-30,sz.002338,43.2405491000,43.3404118000,42.2918534500,42.5015651200,6071502,259393509.9400,2,002338,奥普光电
2025-06-03,sz.002338,42.4216749600,43.1107275900,42.3917161500,42.8410983000,5682100,243992988.0000,2,002338,奥普光电
2025-06-04,sz.002338,42.8510845700,43.9096291900,42.5115513900,43.5800822800,8089402,351867550.3200,2,002338,奥普光电
2025-06-05,sz.002338,43.6100410900,44.4289152300,43.3004667200,44.1892447500,10237900,451734062.0000,2,002338,奥普光电
2025-06-06,sz.002338,44.1393134000,44.2491623700,43.4802195800,43.6399999000,6214591,272238893.4600,2,002338,奥普光电
2025-06-09,sz.002338,43.7400000000,44.0900000000,43.2300000000,43.8600000000,6810913,297976818.6500,2,002338,奥普光电
2025-06-10,sz.002338,43.8800000000,43.9200000000,42.0500000000,42.7400000000,8138970,348104752.6800,2,002338,奥普光电
2025-06-11,sz.002338,42.7000000000,43.0500000000,42.4600000000,42.6800000000,4330716,185108167.4400,2,002338,奥普光电
2025-06-12,sz.002338,42.3700000000,43.0600000000,42.2200000000,42.8000000000,4880500,208946644.0000,2,002338,奥普光电
2025-06-13,sz.002338,42.5900000000,43.2500000000,42.2000000000,42.7100000000,7948200,340017511.0000,2,002338,奥普光电
2025-06-16,sz.002338,42.4700000000,43.5000000000,42.2700000000,43.1100000000,5949530,256161270.8000,2,002338,奥普光电
2025-06-17,sz.002338,43.1100000000,43.1500000000,42.1000000000,42.3400000000,5238594,222303678.4400,2,002338,奥普光电
2025-06-18,sz.002338,42.1400000000,42.8600000000,42.0200000000,42.6000000000,4132091,175592002.8700,2,002338,奥普光电
2025-06-19,sz.002338,43.2300000000,43.7500000000,42.5000000000,42.5800000000,8544238,369318434.1700,2,002338,奥普光电
2025-06-20,sz.002338,43.3500000000,45.1000000000,42.8100000000,44.3200000000,15024845,661091165.5100,2,002338,奥普光电
2025-06-23,sz.002338,44.0000000000,46.6000000000,43.2500000000,46.1800000000,18406126,840343744.2300,2,002338,奥普光电
2025-06-24,sz.002338,45.6800000000,46.1000000000,45.0500000000,45.7000000000,13209538,602857512.2900,2,002338,奥普光电
2025-06-25,sz.002338,45.7800000000,47.2300000000,45.0500000000,46.9600000000,15026229,693817215.4700,2,002338,奥普光电
2025-06-26,sz.002338,46.5500000000,46.9700000000,45.1900000000,45.2400000000,11998198,554642980.1100,2,002338,奥普光电
2025-06-27,sz.002338,45.2500000000,45.6700000000,44.9200000000,45.1000000000,7325125,331267479.7700,2,002338,奥普光电
2025-06-30,sz.002338,46.1500000000,48.4900000000,46.1500000000,47.3000000000,15813829,749413917.5400,2,002338,奥普光电
2025-07-01,sz.002338,47.4000000000,48.8800000000,46.8600000000,47.9000000000,14523629,696283443.4600,2,002338,奥普光电
2025-07-02,sz.002338,47.3300000000,47.4500000000,45.4500000000,45.8800000000,12553898,581167951.9600,2,002338,奥普光电
2025-07-03,sz.002338,45.4800000000,46.1100000000,45.2000000000,45.4000000000,6156800,280029076.0000,2,002338,奥普光电
2025-07-04,sz.002338,45.1600000000,45.7100000000,44.6700000000,45.0300000000,5907300,266590434.0000,2,002338,奥普光电
2025-07-07,sz.002338,45.1100000000,45.4800000000,44.6000000000,44.9800000000,4262200,191687463.0000,2,002338,奥普光电
2025-07-08,sz.002338,44.9600000000,45.6200000000,44.8300000000,45.5800000000,5535800,251309569.0000,2,002338,奥普光电
2025-07-09,sz.002338,45.5900000000,45.6200000000,44.6800000000,44.8100000000,4878900,220250088.9400,2,002338,奥普光电
2025-07-10,sz.002338,45.6200000000,45.7400000000,44.5000000000,44.9200000000,3933027,177014564.8600,2,002338,奥普光电
2025-07-11,sz.002338,44.5600000000,45.8400000000,44.4200000000,45.3700000000,5356300,241817066.0000,2,002338,奥普光电
2025-07-14,sz.002338,45.1400000000,46.0800000000,45.0700000000,45.5500000000,5368700,245011730.0000,2,002338,奥普光电
2025-07-15,sz.002338,45.3000000000,45.4800000000,43.8800000000,43.9100000000,7021800,313143110.0000,2,002338,奥普光电
2025-07-16,sz.002338,43.9000000000,45.8900000000,43.8900000000,44.4000000000,6101400,272955232.0000,2,002338,奥普光电
2025-07-17,sz.002338,44.3000000000,46.9200000000,44.1100000000,46.1500000000,10962227,500411247.2900,2,002338,奥普光电
2025-07-18,sz.002338,46.0200000000,46.8100000000,45.4500000000,46.7600000000,8468498,389801174.2800,2,002338,奥普光电
2025-07-21,sz.002338,45.5000000000,46.7700000000,45.0000000000,46.2300000000,9470894,434104138.2600,2,002338,奥普光电
2025-07-22,sz.002338,46.1900000000,46.4900000000,45.4000000000,45.6300000000,6562804,301290261.2000,2,002338,奥普光电
2025-07-23,sz.002338,45.4400000000,47.1300000000,45.0000000000,45.9700000000,8615902,395513704.0000,2,002338,奥普光电
2025-07-24,sz.002338,45.9400000000,47.5000000000,45.7400000000,47.4000000000,12383022,581743162.9100,2,002338,奥普光电
2025-07-25,sz.002338,47.4100000000,49.6000000000,46.9300000000,49.1500000000,16016077,771249999.9600,2,002338,奥普光电
2025-07-28,sz.002338,48.5200000000,49.8700000000,48.0100000000,48.8500000000,9852860,481339949.6400,2,002338,奥普光电
2025-07-29,sz.002338,48.7600000000,50.3000000000,48.3700000000,49.9800000000,11815169,585140143.7000,2,002338,奥普光电
2025-07-30,sz.002338,49.5700000000,49.5900000000,47.8000000000,48.0500000000,10453181,508209403.7300,2,002338,奥普光电
2025-07-31,sz.002338,47.9200000000,48.8400000000,47.2800000000,47.5800000000,8177984,392090181.0800,2,002338,奥普光电
2025-08-01,sz.002338,47.7300000000,47.7300000000,46.6800000000,46.9000000000,4862624,228846425.3400,2,002338,奥普光电
2025-08-04,sz.002338,46.8100000000,49.0100000000,46.7500000000,48.7200000000,8015794,385065781.9600,2,002338,奥普光电
2025-08-05,sz.002338,48.5000000000,50.8000000000,48.1400000000,49.8900000000,13093478,652620941.5200,2,002338,奥普光电
2025-08-06,sz.002338,49.6000000000,50.5900000000,49.6000000000,49.9500000000,9757068,489045054.2800,2,002338,奥普光电
2025-08-07,sz.002338,50.0500000000,51.2200000000,49.6400000000,50.7900000000,9402562,472672128.5400,2,002338,奥普光电
2025-08-08,sz.002338,50.6000000000,52.3200000000,49.6700000000,50.0000000000,8872209,447378696.7000,2,002338,奥普光电
2025-08-11,sz.002338,49.8800000000,50.1000000000,49.0000000000,49.2000000000,7555628,373333726.4200,2,002338,奥普光电
2025-08-12,sz.002338,49.1000000000,51.5000000000,48.7400000000,51.1900000000,13821378,696103910.0600,2,002338,奥普光电
2025-08-13,sz.002338,51.1900000000,52.5200000000,50.6900000000,52.0000000000,11174580,577593786.6800,2,002338,奥普光电
2025-08-14,sz.002338,52.0100000000,52.4500000000,50.6600000000,50.6600000000,7393794,381176142.9200,2,002338,奥普光电
2025-08-15,sz.002338,50.6700000000,53.1800000000,50.6700000000,53.0000000000,9001168,470125201.3600,2,002338,奥普光电
2025-08-18,sz.002338,53.5800000000,55.9300000000,52.9000000000,55.7300000000,12365835,677596909.9900,2,002338,奥普光电
2025-08-19,sz.002338,54.8000000000,56.1300000000,54.2000000000,54.6000000000,8284092,454737130.6700,2,002338,奥普光电
2025-08-20,sz.002338,54.1700000000,57.3400000000,53.6300000000,57.3100000000,12124550,680411878.1600,2,002338,奥普光电
2025-08-21,sz.002338,57.0000000000,58.5000000000,55.2800000000,56.0400000000,9276291,522963719.7600,2,002338,奥普光电
2025-08-22,sz.002338,56.0500000000,58.2100000000,55.6600000000,57.1200000000,9289572,529730171.9700,2,002338,奥普光电
2025-08-25,sz.002338,56.8100000000,57.0100000000,54.7000000000,55.4900000000,13921879,772427323.3400,2,002338,奥普光电
2025-08-26,sz.002338,55.0000000000,55.4600000000,53.8300000000,53.8900000000,9731689,531048931.7200,2,002338,奥普光电
2025-08-27,sz.002338,53.7600000000,55.3000000000,52.8800000000,52.9100000000,9136759,495902658.5800,2,002338,奥普光电
2025-08-28,sz.002338,52.9100000000,55.2500000000,52.9100000000,55.0200000000,9425018,511702250.4400,2,002338,奥普光电
2025-08-29,sz.002338,54.4700000000,54.9600000000,53.6100000000,54.2500000000,5673143,306746076.7300,2,002338,奥普光电
2025-09-01,sz.002338,54.4500000000,54.9300000000,53.2600000000,54.1600000000,5866505,316671316.7000,2,002338,奥普光电
2025-09-02,sz.002338,54.2200000000,54.6900000000,50.7400000000,51.5000000000,11056369,577522196.1600,2,002338,奥普光电
2025-09-03,sz.002338,52.1400000000,53.2000000000,50.9600000000,51.2800000000,8228045,428164574.1000,2,002338,奥普光电
2025-09-04,sz.002338,50.2900000000,51.2800000000,46.4900000000,47.5100000000,10962036,534156274.5200,2,002338,奥普光电
2025-09-05,sz.002338,47.5100000000,50.0600000000,47.0000000000,50.0300000000,7941553,388121119.2000,2,002338,奥普光电
2025-09-08,sz.002338,50.0500000000,50.4000000000,49.1500000000,49.7500000000,6185384,307653328.6200,2,002338,奥普光电
2025-09-09,sz.002338,49.6300000000,49.9000000000,48.1100000000,48.4100000000,4513611,220481799.0300,2,002338,奥普光电
2025-09-10,sz.002338,48.3200000000,49.0500000000,47.8900000000,48.0800000000,4515351,218164801.0200,2,002338,奥普光电
2025-09-11,sz.002338,47.9700000000,49.4700000000,47.7500000000,49.3900000000,5293500,258885117.0000,2,002338,奥普光电
2025-09-12,sz.002338,49.3800000000,50.1800000000,48.8600000000,49.4500000000,4689993,232955817.4000,2,002338,奥普光电
2025-09-15,sz.002338,49.6600000000,50.8700000000,49.5100000000,49.9500000000,6882153,345744980.4500,2,002338,奥普光电
2025-09-16,sz.002338,50.2000000000,51.1000000000,49.6000000000,50.5600000000,6403251,324038995.4800,2,002338,奥普光电
2025-09-17,sz.002338,52.3800000000,55.6200000000,51.8800000000,55.6200000000,10930300,592765324.0700,2,002338,奥普光电
2025-09-18,sz.002338,56.6200000000,58.3000000000,55.6200000000,56.8500000000,24602965,1399573941.2000,2,002338,奥普光电
2025-09-19,sz.002338,56.5700000000,60.4200000000,55.2000000000,58.2200000000,20115751,1173414650.1500,2,002338,奥普光电
2025-09-22,sz.002338,58.1200000000,58.1900000000,56.3000000000,57.7600000000,11567404,665201854.7100,2,002338,奥普光电
2025-09-23,sz.002338,57.4400000000,57.7600000000,54.5800000000,56.5400000000,13109357,732562704.8000,2,002338,奥普光电
2025-09-24,sz.002338,56.8100000000,60.0000000000,56.1200000000,58.5900000000,19256860,1129722264.7700,2,002338,奥普光电
2025-09-25,sz.002338,57.9500000000,58.8800000000,57.7700000000,57.8400000000,10429442,607245537.2800,2,002338,奥普光电
2025-09-26,sz.002338,57.0100000000,58.3500000000,56.6600000000,56.8300000000,7411772,424567260.9700,2,002338,奥普光电
2025-09-29,sz.002338,56.3200000000,57.2500000000,55.8900000000,56.7500000000,6117367,345368923.9300,2,002338,奥普光电
2025-09-30,sz.002338,56.8200000000,58.2500000000,56.5700000000,57.6500000000,7762930,446146806.7000,2,002338,奥普光电
2025-10-09,sz.002338,57.2500000000,57.4400000000,55.4500000000,56.0000000000,9082317,511368922.4400,2,002338,奥普光电
2025-10-10,sz.002338,56.0200000000,58.5000000000,54.8600000000,58.1400000000,14237453,809552354.9200,2,002338,奥普光电
2025-10-13,sz.002338,61.8000000000,63.9500000000,60.5600000000,63.9500000000,11426124,723465518.6800,2,002338,奥普光电
2025-10-14,sz.002338,68.9900000000,70.3500000000,66.8700000000,67.7600000000,39249507,2697896366.8500,2,002338,奥普光电
2025-10-15,sz.002338,65.0000000000,65.0100000000,60.9800000000,60.9800000000,25108411,1543611545.4800,2,002338,奥普光电
